,Date,AAPL,AMZN,FSPTX,SHRAX,SPY
53,2018-01-24,0.02831121490540624,0.23952570887616623,0.012237853668741267,0.052467100896248293,0.09957414709597287
54,2018-01-25,0.012415153737080872,0.2333769463102375,0.01192411484754995,0.050430956307494584,0.10011621061321935
55,2018-01-26,-0.002146522066404099,0.25502415363115905,0.022906751738925916,0.06833037445928893,0.10046462719928588
56,2018-01-29,-0.012821210484915252,0.2705044403371951,0.0189320642225826,0.058859780339134755,0.10696866544182744
57,2018-01-30,-0.039682056963092266,0.26508589460397597,0.008838502170388658,0.04280712330547336,0.0940767291092558
58,2018-01-31,-0.031908105399039405,0.30847950232159765,0.019821139061764623,0.04043947477543482,0.09458003923716794
59,2018-02-01,-0.030167640080469686,0.30279944101338857,0.013545264369018508,0.04072358312844535,0.0881533877578035
60,2018-02-02,-0.03695536431990163,0.33200196546905286,-0.011191883269703396,0.019746250299383292,0.0843205575371534
61,2018-02-05,-0.0769854864996341,0.26458994725690826,-0.049474452173003454,-0.023344981359100604,0.058652825024521606
62,2018-02-06,-0.10175782564849613,0.22748046702429778,-0.027404424454787794,-0.008239374266860609,0.006349260844719853
63,2018-02-07,-0.05383767601874269,0.3064057521525491,-0.03456937398671612,-0.011080580914689123,0.03948901461040724
64,2018-02-08,-0.07008182560960305,0.28898708019654695,-0.07536216725066676,-0.04631120051225688,0.037592034266761325
65,2018-02-09,-0.08876247812873411,0.23832664653112728,-0.05742372260865007,-0.040155300128265466,0.009678668664901371
66,2018-02-12,-0.08046641713677355,0.23037457512509568,-0.043460017781496704,-0.02670707541883471,0.02140921121529449
67,2018-02-13,-0.06045135604690731,0.24954246044268139,-0.036242926625176454,-0.022587314888300094,0.02195127086107352
68,2018-02-14,-0.05412777291008335,0.2678627778028219,-0.014277495946864689,-0.010843801855794205,0.023267558185097643
69,2018-02-15,-0.014967825374898623,0.3225352386962989,0.006223523874274346,-0.0021308694711434915,0.0513744468311783
70,2018-02-16,-5.799153119416782e-05,0.31395212550151,0.0011505674389415835,-0.00445112241290774,0.05427804743064871
71,2018-02-20,-0.001856425175063443,0.3041428300951178,0.003451702316824565,-0.007813211737344799,0.05315529089378042
72,2018-02-21,0.0026687011119964654,0.33886309335977993,0.0014643585586529076,-0.01628936506310046,0.052651980765868286
73,2018-02-22,-0.003306793602292507,0.34820354325384306,0.0031901574185451845,-0.016762923180890565,0.0495548532507095
74,2018-02-23,0.0075419390274859745,0.3481855114276698,0.02186078133988823,0.003267364442047276,0.052226177416624636
75,2018-02-26,0.0230899349791713,0.36068158499752045,0.03106532085141997,0.01155413429718218,0.06825399078222195
76,2018-02-27,0.039043987678691,0.3744759139881891,0.01961194498195701,-0.004072289177507417,0.07669375888627611
77,2018-02-28,0.03997215385443308,0.36997704548528154,0.01234245070864498,-0.01884646335791857,0.06728612391573181
78,2018-03-01,0.03579506957811861,0.36464860478744987,0.00020919407980761131,-0.028317057478072744,0.05075500042222236
79,2018-03-02,0.0024946801066237484,0.3245278276157416,0.011453375869462958,-0.019225296593318893,0.029036005994704114
80,2018-03-05,0.016476254951006682,0.3471937609881439,0.01846142984153562,-0.006392608413430474,0.03650802724775971
81,2018-03-06,0.032140210759185724,0.38231986656448624,0.02410966999633927,-0.0021781987652589787,0.05807201198940823
82,2018-03-07,0.014909833843704456,0.37629709236802955,0.0345693216881963,0.0013732740297988373,0.04692228247412849
83,2018-03-08,0.018042583234729632,0.39746652842266594,0.039537733382145356,0.004593242883571818,0.05903987885589836
84,2018-03-09,0.03243030765052638,0.4096380651850516,0.055593326708854265,0.017946813740068644,0.06736362682293284
85,2018-03-12,0.045947648568722056,0.43587426407609425,0.05789451388525707,0.018846534387374426,0.08091376295379477
86,2018-03-13,0.059291061305124286,0.4569354370463867,0.0466502797970819,0.016620935298544103,0.08339144018852994
87,2018-03-14,0.046121785603568825,0.43984128386602345,0.04628424245593864,0.01614737718075413,0.07553236897556505
88,2018-03-15,0.03556305704155156,0.43803813731235625,0.04769630249463941,0.014490065827400611,0.06806046386653336
89,2018-03-16,0.03643323168609931,0.42762477572916185,0.047173317295120656,0.01359034991539188,0.06271781940617054
90,2018-03-19,0.028717364476820058,0.4015507550827209,0.029810156372574673,-0.0041196847657817125,0.05826565504912073
91,2018-03-20,0.0166502759563794,0.3977730334039579,0.037707180586789533,-0.007339653619554694,0.04893540297028588
92,2018-03-21,0.015489911596911717,0.4303295676869674,0.03577218764708964,-0.0015152571768481163,0.048780513299907735
93,2018-03-22,-0.01374946948423661,0.4114141279358066,0.006694262852361338,-0.02613878768335791,0.03720486429136044
94,2018-03-23,-0.023089842155591858,0.387558039940495,-0.017781496783641017,-0.047258245718381095,0.02272561081187506
95,2018-03-26,-0.024946267330655303,0.37943470224947023,0.018670623921343044,-0.023723814594500927,0.014827786209575814
96,2018-03-27,0.00759990735278553,0.4176622278321236,-0.0187228701427748,-0.04223884030529347,0.03046854574379616
97,2018-03-28,-0.029703522183756312,0.30460258756705577,-0.03315726164949534,-0.04616914633575161,0.009485141749212994
98,2018-03-29,-0.02645472011265797,0.26763743407113555,-0.013074629987971341,-0.0331944087146551,0.010917565354281133
99,2018-04-02,-0.03324242114619531,0.27811381688680503,-0.040531300664191076,-0.0561132275442399,0.01645373673033233
100,2018-04-03,-0.02744094743727905,0.25445611504305093,-0.028554939595209373,-0.044227660335228736,0.0022067635558698996
101,2018-04-04,-0.04345299166799292,0.22457743316954415,-0.014957429004759106,-0.031205593420016747,-0.0060007281146292
102,2018-04-05,0.0012183326847674018,0.3000857052698011,-0.00909989017310802,-0.030589981125721505,0.028068139128213977
103,2018-04-06,-0.008122039986587849,0.2892484695487535,-0.03310491083102338,-0.05147265536655259,0.01982201021240465
104,2018-04-09,-0.014445623123411645,0.28479471667493117,-0.027247528894932132,-0.04758967863020994,0.01188543222077127
105,2018-04-10,0.0036549516425121564,0.2910697921832033,-0.0032425082370167676,-0.025097017594843774,0.023112664643252036
106,2018-04-11,-0.0008122063192481966,0.29778659333724006,-0.1020344124261282,-0.027370012271948525,0.020015537128093248
107,2018-04-12,0.006033579069062578,0.29784065275210736,-0.09183620103551071,-0.02296614812370028,0.026945498735369815
108,2018-04-13,0.013981574844383097,0.30653204706306636,-0.09643847079127649,-0.025617905006749365,0.03526913055838017
109,2018-04-16,0.015431943271612162,0.30279944101338857,-0.09298676847445211,-0.018751738475528787,0.03368181341146642
110,2018-04-17,0.023902118092524717,0.3183969345895505,-0.0804351236859997,-0.006108504795717117,0.04270228227807751
111,2018-04-18,0.03156001697650458,0.3655952395978903,-0.0757805031117618,-0.0002841083530105398,0.04796753610379575
112,2018-04-19,0.00806404845539368,0.391353793445431,-0.08289320642225817,-0.008949711443545632,0.04394117896745705
113,2018-04-20,-0.01026853884709717,0.40756431501600304,-0.09581088855185384,-0.015105540798081189,0.04068916178192011
114,2018-04-23,-0.032140141141501065,0.39448231528648053,-0.10057005386747547,-0.014158495591956968,0.03468843366729091
115,2018-04-24,-0.038869850643844066,0.38466394987152325,-0.12002510328957681,-0.027890899683853984,0.03650802724775971
116,2018-04-25,-0.05656436866193349,0.31452016408961814,-0.1261963286438994,-0.023439706241490388,0.0178475269615577
117,2018-04-26,-0.04786215809855911,0.33887218140017134,-0.1093039066994404,-0.014489999533241803,0.025125905154900794
118,2018-04-27,-0.04855831173773414,0.4732092142631745,-0.10674127922179805,-0.022634715211871437,0.03368181341146642
119,2018-04-30,-0.059407044367512624,0.42676824595410895,-0.11170958631870709,-0.03518322400929332,0.03468843366729091
120,2018-05-01,-0.03457673689335121,0.4093856196186267,-0.1033942262433972,-0.03622499409780733,0.021564100885672642
121,2018-05-02,0.01659221480750057,0.4253978992922507,-0.10344647246482915,-0.04531675498256118,0.02500976500238954
122,2018-05-03,0.02036321913008589,0.4064915295496552,-0.10219130798598385,-0.05033616039564881,0.015331096337488168
123,2018-05-04,0.0341126886143225,0.40869130415182775,-0.08744317765807218,-0.04020262942238095,0.012466129111860527
124,2018-05-07,0.07431685500532247,0.4329351846008205,-0.07598980178860941,-0.034993845273969613,0.03325601006222277
125,2018-05-08,0.07321464461831288,0.43803813731235625,-0.07248569635479307,-0.03873469680435114,0.031746079678486146
126,2018-05-09,0.08226494360422226,0.44254609385565513,-0.06291517180063808,-0.032578796420359726,0.03631438418804743
127,2018-05-10,0.08916869731783258,0.45019166028039476,-0.05261231107159669,-0.021356166064462383,0.04661249926190473
128,2018-05-11,0.09932127630843604,0.4524545823378261,-0.05486109513100772,-0.014726707562680866,0.05365860102169277
129,2018-05-14,0.09653652251636657,0.4461524049948157,-0.05418131896867313,-0.008760256943469017,0.058226901659786376
130,2018-05-15,0.08359925935137816,0.43154666185817964,-0.06626222477903873,-0.01396911212133621,0.051451833594355414
131,2018-05-16,0.07948025942983729,0.42226028941081,-0.061189268343705784,-0.001941419706363926,0.049709746792555104
132,2018-05-17,0.09067705727625598,0.42501915881530905,-0.06474561999895388,0.000615612294295375,0.052806870436246434
133,2018-05-18,0.08597788677792859,0.42571334805932454,-0.06526860519847281,-0.001609986794534947,0.05156797374686689
134,2018-05-21,0.09067705727625598,0.42902222422575836,-0.06014324564614809,0.002178265059417787,0.05694937159656406
135,2018-05-22,0.09288164049153907,0.43343098769327865,-0.06422258250091513,0.0004735581177901052,0.060627192131344654
136,2018-05-23,0.08110467206833386,0.41644498940630204,-0.055645677527325854,0.0012312198532935675,0.0498258830735989
137,2018-05-24,0.09514421523801633,0.440769904882117,-0.05632545368966044,-0.0009470452061242193,0.05656220162116318
138,2018-05-25,0.09201137302341189,0.44525090384528687,-0.055541028188902136,-0.003077914677267711,0.05361984763235842
139,2018-05-29,0.08835651420447917,0.4431862236848036,-0.06171225354322472,-0.009044365296479558,0.046496362980860934
140,2018-05-30,0.08905264463775943,0.4588648785105711,-0.053030699231211724,0.0022255943535332743,0.04723194954232834
141,2018-05-31,0.0861519077833013,0.4632827300184825,-0.056430103028084155,-0.006582062913507087,0.05361984763235842
142,2018-06-01,0.09061906574506165,0.4759320380471531,-0.03922388996391402,0.006534733619391735,0.05462646788818291
143,2018-06-04,0.11179442157671107,0.4866339088491185,-0.030699231211756696,0.006676783060599957,0.06283395955868179
144,2018-06-05,0.12009057539225108,0.5083532074110804,-0.027404424454787794,0.010654418385173448,0.06484708005483919
145,2018-06-06,0.12333937746334941,0.5367714375873417,-0.018304481983159766,0.023345052388556595,0.06771204728046683
146,2018-06-07,0.12629810584900172,0.5314069512689896,-0.02949641755138317,0.024197367976993983,0.07607442862134407
147,2018-06-08,0.10906772893352044,0.5156831808141368,-0.027561320014643457,0.027796241095623144,0.07181579117998264
148,2018-06-11,0.11011204061291513,0.5160348014245143,-0.023115893520213336,0.033099750126424125,0.07797140896499
149,2018-06-12,0.11034405314948201,0.5263941216246675,-0.016735474086083325,0.0360356106271867,0.08025556315550425
150,2018-06-13,0.11631957106966576,0.535238750394446,-0.01799069086344844,0.03537267377407289,0.0808750095644604
151,2018-06-14,0.11127231214880354,0.5448587476896721,-0.011662517650750378,0.04986274433677055,0.08017817639232735
152,2018-06-15,0.10245404890535599,0.545327448947392,-0.016944668165890752,0.047542420365550446,0.07084792431349252
153,2018-06-18,0.08998090363708094,0.5383492584411487,-0.012656241828356118,0.03930297980453103,0.06655053348279673
154,2018-06-19,0.07408484246875542,0.5408556642473966,-0.023534333978348376,0.03807182624539627,0.06078208567319026
155,2018-06-20,0.08110467206833386,0.5710228553396745,-0.019507400240573118,0.047921253600950765,0.06957027423477861
156,2018-06-21,0.0863259519945688,0.5868007032412207,-0.03012394749228581,0.034757132509233506,0.06837012706326576
157,2018-06-22,0.07977026349759851,0.571130992201235,-0.04000831546467233,0.04394362301167419,0.0672087371525547
158,2018-06-25,0.06399023180345152,0.5349682910336745,-0.0651639558600491,0.02362915600626995,0.058614071635187254
159,2018-06-26,0.061611697200480375,0.5077942568633637,-0.059986350086292425,0.023297723094441107,0.05164548052553537
160,2018-06-27,0.07460695189666312,0.5400171662985168,-0.07745416034726213,0.01183824265019272,0.05404577099709365
161,2018-06-28,0.06805135622327227,0.5079475093540097,-0.06500706030019343,0.01666826459265959,0.042547508751723265
162,2018-06-29,0.08075649082221958,0.5480322409051975,-0.06432712724229901,0.020030358652393696,0.053503707479847167
163,2018-07-02,0.06642694358477572,0.5171077311454717,-0.05742372260865007,0.02353443112388017,0.043399235465702145
164,2018-07-03,0.08945870138559397,0.5543073164134696,-0.0665236650802781,0.02145096197630802,0.05640730807931758
165,2018-07-05,0.07478099610793061,0.5375557318667447,-0.05951571570524545,0.03328920462650074,0.05369735053955945
166,2018-07-06,0.07570925510725197,0.5290989135824731,-0.04549976465666014,0.06231652351650574,0.0574526817244762
167,2018-07-09,0.09937926783963037,0.5543884776630753,-0.03713200146435847,0.06932481525368744,0.07065428125378001
168,2018-07-10,0.10639909743920864,0.5674435017806426,-0.0352491501490507,0.06762010831205963,0.0778552726839462
169,2018-07-11,0.09357779413071411,0.5669566424739664,-0.03958997960357711,0.0560659692795804,0.07297718496216116
170,2018-07-12,0.09955331205089786,0.5908669161069288,-0.02243611735787875,0.06231652351650574,0.07735196255603384
171,2018-07-13,0.10854559629971812,0.6264076635261236,-0.02186083363840805,0.06458951819361036,0.08079762280128329
172,2018-07-16,0.11109826793753604,0.6426543569399991,-0.025155640395376766,0.0602329833394776,0.08261722025321977
173,2018-07-17,0.10082963626685944,0.6332868052111976,-0.016264892003556165,0.05687096030919935,0.07808754911750147
174,2018-07-18,0.11260662789595943,0.6661407744669341,-0.01746765336540969,0.05904915907445833,0.08617890450695656
175,2018-07-19,0.10048157105021922,0.6494252355407293,-0.022226923278071138,0.05743917701522043,0.08521103764046642
176,2018-07-20,0.11260662789595943,0.645413226344498,-0.022697557659118118,0.05166210513133229,0.08312041036564054
177,2018-07-23,0.10622496040436187,0.6338727313708694,-0.021599288740128668,0.04915240716008553,0.08188162982028489
178,2018-07-24,0.11649359207503848,0.6490195194518324,-0.024109617697819077,0.04901035298358026,0.09094085207623012
179,2018-07-25,0.12003249103747747,0.649280908804039,-0.006694210553841333,0.058859780339134755,0.08915989186960409
180,2018-07-26,0.1290247984921925,0.658026362529865,-0.012708540348308067,0.055497686279400514,0.09639963281763696
181,2018-07-27,0.13122938170747545,0.6914303385475363,-0.029967051932430336,0.03996591665764471,0.09837399992446
182,2018-07-30,0.1133027583292397,0.6475048640851101,-0.05439051304848074,0.03589356118597848,0.08985684505722873
183,2018-07-31,0.10402047001265821,0.6106838750394445,-0.05025887767376176,0.04228624062886495,0.08714677137344669
184,2018-08-01,0.15524748286238882,0.6084388405535769,-0.04539511531823642,0.03802450168657783,0.0900503719729171
185,2018-08-02,0.16365959653442255,0.6127394671595364,-0.03310491083102338,0.04010797083414998,0.08164935338672963
186,2018-08-03,0.20107910195693232,0.6568904296082585,-0.0332095601694471,0.043233285834989164,0.09380569928636617
187,2018-08-06,0.2067065314545811,0.6461343731686426,-0.02949641755138317,0.045222101129627386,0.09810309011706196
188,2018-08-07,0.21436452316214022,0.6720281476806562,-0.02233146801945503,0.04796858289506625,0.10487815818249292
189,2018-08-08,0.19539368092808923,0.6778614795113375,-0.022697557659118118,0.04583771342392276,0.10487815818249292
190,2018-08-09,0.21558278622922297,0.696794806834062,-0.024894095497097386,0.04380149780571306,0.10542010168424783
191,2018-08-10,0.20299358828087477,0.7026641842852634,-0.031431410491083056,0.038450659480796595,0.0973674996841271
192,2018-08-13,0.21430643880736663,0.7116711535860794,-0.03823027038334811,0.03447302889152001,0.09744488644730422
193,2018-08-14,0.21923773787173495,0.7305053058648514,-0.03456937398671612,0.04290184818786314,0.09531562579863534
194,2018-08-15,0.2137843293794589,0.7216337014831177,-0.05235076617331731,0.027227958095443257,0.09322500239527692
195,2018-08-16,0.22846205786301704,0.716575738177884,-0.050781862873280695,0.03404679533254835,0.09717385662441459
196,2018-08-17,0.23826657163698028,0.7002209079024478,-0.05862664086606342,0.037124781039272046,0.09883856053450546
197,2018-08-20,0.26530146232642493,0.7045215345084073,-0.057057632968986985,0.04114974092266398,0.10557499135462597
198,2018-08-21,0.257759523298939,0.6949916602803948,-0.04973589247424282,0.05199361380791404,0.10820756213120698
199,2018-08-22,0.24209556749075994,0.6919623315151242,-0.04084514408242241,0.050762389219323426,0.10677513852613883
200,2018-08-23,0.2452862852070845,0.7194878600730288,-0.04032215888290347,0.04342273559976873,0.10712355511220559
201,2018-08-24,0.2565992517630506,0.7224991570121263,-0.02306364729878139,0.055639740455905785,0.10894314869267438
202,2018-08-27,0.25978996947937516,0.7265473560834873,-0.013649861408922034,0.06449479331122057,0.118312034145352
203,2018-08-28,0.2705807337838542,0.7470404724338457,-0.0105120025103288,0.06345302322270657,0.12388695891073755
204,2018-08-29,0.2771943906061239,0.7612135599332821,-0.0005752314209506932,0.06833037445928893,0.12334501540898264
205,2018-08-30,0.295179005515554,0.8008565478068791,-0.007897128811254499,0.06449479331122057,0.12636475228949684
206,2018-08-31,0.3140917866007261,0.8094937204165351,-0.007374091313215744,0.06473157237011563,0.12210611484813542
207,2018-09-04,0.3251146330594566,0.8270747329035746,-0.006328120914178059,0.05355626657303659,0.12210611484813542
208,2018-09-05,0.32847948781062813,0.8375422981562456,-0.026724491396893375,0.04886829880707499,0.12044141480951223
209,2018-09-06,0.31246737396222957,0.8090519767389442,-0.03247738089012074,0.039492429569310594,0.11943479455368775
210,2018-09-07,0.2870569887348609,0.747924104043637,-0.035615239788713976,0.04247561936418852,0.11103377596750026
211,2018-09-10,0.28183559277915177,0.7770365234639138,-0.03195439569060181,0.04427505592350317,0.117847477406774
212,2018-09-11,0.26477926007493796,0.7385114366857504,-0.0220176246012237,0.03939770468692081,0.11254358633574553
213,2018-09-12,0.3049835192895172,0.7977730153721316,-0.02306364729878139,0.04512744727669346,0.11908637796762121
214,2018-09-13,0.2967454266228562,0.803182617319569,-0.013126876209403286,0.05204093836673248,0.12396446181793858
215,2018-09-14,0.30968268978784463,0.7968083667673443,-0.007374091313215744,0.05199361380791404,0.1268293128995423
216,2018-09-17,0.2887973380239564,0.7623676509038452,-0.024632602897338013,0.043233285834989164,0.12590019555091886
217,2018-09-18,0.2635029126530816,0.729838218455574,-0.0194027509021494,0.052798604837533125,0.12109949846377861
218,2018-09-19,0.26762200539820175,0.7495379705179641,-0.024109617697819077,0.05672891086799113,0.12648089244200833
219,2018-09-20,0.2777165928576109,0.7478068971735111,-0.01574185450551741,0.06572594687035534,0.1329462973107069
220,2018-09-21,0.2808493654545308,0.7619077491772979,-0.019925736101668336,0.06667299207647956,0.13468838411250722
221,2018-09-24,0.2578755759790121,0.7164404994815848,-0.016264892003556165,0.06108537469266803,0.12791331604707626
222,2018-09-25,0.27487384753434707,0.7517016994996167,-0.009465979812771294,0.05947538789813295,0.12864890648001112
223,2018-09-26,0.2821256896704924,0.7747825451922643,-0.01155797290936667,0.05762862678,0.12624861600845305
224,2018-09-27,0.29848589194142594,0.7970879141685073,-0.006328120914178059,0.062411253134192574,0.12431288227547278
225,2018-09-28,0.3041132286154954,0.8071585808952799,-0.005805135714659124,0.06515773016433425,0.12268681173922469
226,2018-10-01,0.32244590874156553,0.8230086642924761,-0.0005752314209506932,0.06520505945844975,0.13089430340972377
227,2018-10-02,0.318384900351219,0.8031735292791775,-0.007897128811254499,0.06501568072312604,0.12876504663252258
228,2018-10-03,0.33462904994207937,0.7866834783392687,-0.0068511061136969946,0.07159773890133621,0.1333333472706162
229,2018-10-04,0.33886410254369337,0.7572014064824414,-0.029862507191046442,0.057486572603494726,0.1272938696381203
230,2018-10-05,0.32250399309633915,0.7292430780327276,-0.04136812928194134,0.050430956307494584,0.12152541795704616
231,2018-10-08,0.28914551927007065,0.6895820583329575,-0.05914962606558236,0.04768447454205572,0.11130468964636576
232,2018-10-09,0.29744158026203127,0.6769507460668077,-0.05810365566654449,0.042523019687759865,0.11262109311441401
233,2018-10-10,0.3080003088240485,0.6750574944777532,-0.10778730191935555,0.009091831914209845,0.1104529629323871
234,2018-10-11,0.2445321632426099,0.5543433620339898,-0.11720103551069491,-0.013637608180051376,0.07270615513927176
235,2018-10-12,0.2787608349193209,0.6300771221205427,-0.08634490873908254,-0.0004734870883341142,0.0715060079677589
236,2018-10-15,0.28305394866981376,0.6183563990443132,-0.09994252392657282,0.0035988683833321116,0.06678281378781946
237,2018-10-16,0.2701165926812461,0.6079881530902042,-0.06856341195544154,0.031726547126081285,0.07084792431349252
238,2018-10-17,0.2896676286979784,0.6614435017806428,-0.07117828565451582,0.029074790243032198,0.0857143438969111
239,2018-10-18,0.26390906222449545,0.6422395708425369,-0.09680456043093977,0.013069462503486288,0.0816879867605724
240,2018-10-19,0.26506933376038383,0.6094847946625794,-0.10464928612520268,0.004593242883571818,0.07289979819898404
241,2018-10-22,0.27510586007091414,0.6084388405535769,-0.09628152293290101,0.0002367790588950526,0.07239648807107191
242,2018-10-23,0.25213207059539544,0.5707884415994228,-0.1072642644213168,-0.006818770942946284,0.04897415635962024
243,2018-10-24,0.2914080940165481,0.5991524681062073,-0.1522410438784582,-0.05568706975002127,0.0581881521419197
244,2018-10-25,0.26303888757994753,0.5357165396925573,-0.1234768056064012,-0.03589349015652249,0.035152990405868695
245,2018-10-26,0.25253812734322983,0.4872560068520939,-0.14544218398619313,-0.05587644848534484,0.029500678877306022
246,2018-10-29,0.2716250454632487,0.4966415723752422,-0.16426965116887185,-0.06378438510507956,0.04065040839258576
247,2018-10-30,0.2249811272258776,0.33990892124599903,-0.15276392448093712,-0.04531675498256118,0.02078987707889479
248,2018-10-31,0.25822364119565233,0.4154892665554702,-0.1297526802991475,-0.03797703033355063,0.0478126464334176
249,2018-11-01,0.27081283914400056,0.4637605012847674,-0.11510904241409953,-0.01576847765119487,0.051490586983689766
250,2018-11-02,0.21569883890929614,0.513402100707749,-0.12609178390251552,-0.027370012271948525,0.06368568627266068
